SeniorCitizen,tenure,MonthlyCharges,TotalCharges,AvgMonthlyCharge,NumServices,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4-6yr
-0.43991649313097614,0.025607055362205634,-1.0207319680209652,-0.5143241215207344,-0.8577382077441323,-0.661003705729825,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
-0.43991649313097614,0.10704778280226633,-1.0406735320229585,-0.4870148988585248,-0.8610326252528712,-0.661003705729825,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False
-0.43991649313097614,0.758573602322752,-1.3564149620545218,-0.46914699065465576,-1.1642337210009692,-0.661003705729825,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
-0.43991649313097614,0.6364125111626608,0.20567421810163386,0.595361214523254,0.49299260091467734,0.7939756982044881,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False
-0.43991649313097614,-0.5037576729981889,-0.012021188920128179,-0.3887414037372452,0.2488494193881914,0.30898256355971704,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
2.273158691738958,1.5729808767233588,1.1512367111961581,2.1567296226443067,1.3267317955025657,1.278968832849259,False,True,False,True,False,True,False,True,True,True,True,True,False,False,True,True,False,True,False,False,False,True
2.273158691738958,0.35136996512244845,1.3174164112127704,0.8180482926936955,1.289722749686492,1.278968832849259,False,False,False,True,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,False,True,False
-0.43991649313097614,-0.055833672077855064,-0.34604238595351905,-0.2791515667535152,-0.24599854195177384,-0.176010571085054,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,-1.1552834925186746,0.5396954151350245,-0.8554026359012562,0.30019423883825336,-0.661003705729825,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
-0.43991649313097614,0.3106496014024181,-1.4993295040688086,-0.6394877155315403,-1.2669673841215912,-1.145996840374596,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.43991649313097614,-1.2774445836787656,0.5629605731373504,-0.9697351892600873,-0.5932710270061321,-0.176010571085054,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
-0.43991649313097614,-0.7073594915983407,0.9717626351782166,-0.34160100888333395,1.1478947551807726,0.30898256355971704,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False
-0.43991649313097614,0.7178532386027215,0.9551446651765553,1.0887360724093458,1.1151128962845116,0.7939756982044881,True,False,False,True,False,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,False,True
-0.43991649313097614,0.8400143297628127,0.9534828681763893,1.1437515823605178,1.02150477034819,0.30898256355971704,False,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,False,False,False,True
-0.43991649313097614,-0.7073594915983407,-1.5076384890696393,-0.8781456153558105,-1.3378935479319867,-1.145996840374596,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.43991649313097614,0.6364125111626608,1.3456669602155942,1.199031802062858,1.4062269237213771,1.278968832849259,False,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False
-0.43991649313097614,-1.1145631287986442,-0.5172074769706297,-0.9100872586634676,-0.7469784482897562,-0.661003705729825,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
-0.43991649313097614,1.4508197855632678,0.8454660631655913,1.7726357736989147,1.0556593419292004,0.7939756982044881,False,True,False,True,True,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True
2.273158691738958,0.10704778280226633,1.217708591202803,0.5367280046394469,1.246948377806146,0.7939756982044881,True,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False
-0.43991649313097614,-0.9516816739185228,-1.5192710680708021,-0.9362273465913501,-1.4136435084741559,-1.145996840374596,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.43991649313097614,1.4915401492832983,0.3652067301175816,1.3713799092194365,0.5881036563641903,1.278968832849259,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True
2.273158691738958,0.5142514200025698,1.07313225218835,0.9288293235576836,1.1883344880988536,1.278968832849259,False,False,False,True,True,True,False,True,True,False,True,True,False,False,False,True,False,True,False,False,True,False
-0.43991649313097614,-1.1145631287986442,1.0565142821866886,-0.7851442561119688,0.7966365058777034,0.7939756982044881,True,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
2.273158691738958,-1.2774445836787656,0.16246749609731476,-0.9750514434293864,-0.7903108596090757,-1.145996840374596,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
-0.43991649313097614,-0.055833672077855064,0.3485887601159204,0.028573518979784423,0.46684006406769313,1.278968832849259,True,True,True,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,True,False
-0.43991649313097614,-0.5851984004382496,-0.9891578250178088,-0.7618056797172855,-0.9773674554433183,-1.145996840374596,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
-0.43991649313097614,1.4915401492832983,1.4104770432220732,2.222399700080008,1.4893010128536945,1.7639619674940301,True,True,False,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,False,False,False,True
-0.43991649313097614,1.369379058123207,-1.4976677070686424,-0.4526246903525596,-1.317218825916285,-1.145996840374596,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
-0.43991649313097614,-1.2774445836787656,0.6875953481498096,-0.9680807533152845,-0.5319515770259629,-0.176010571085054,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
-0.43991649313097614,0.8400143297628127,-0.3709693409560109,0.2644740255627167,-0.18550425494047368,0.7939756982044881,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True,False,True,False,False,False,True
-0.43991649313097614,-0.3408762181180675,0.8138919201624348,-0.030677346990082528,0.9620518541442071,0.30898256355971704,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False
-0.43991649313097614,0.5142514200025698,-1.3397969920528607,-0.5256625225291155,-1.1555259489402399,-0.661003705729825,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
-0.43991649313097614,-1.2774445836787656,0.36686852711774764,-0.97233816847991,-0.6897469616415983,-0.661003705729825,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.43991649313097614,-0.9924020376385531,-0.6518130339840859,-0.8123652421904556,-0.33618355523742277,-1.145996840374596,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.43991649313097614,-1.0738427650786138,0.356897745116751,-0.8125417153579013,0.11710020114508514,-0.661003705729825,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
-0.43991649313097614,-1.1145631287986442,0.682609957149311,-0.8202844755795778,0.3624948000181053,-0.176010571085054,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
-0.43991649313097614,-0.9109613101984924,-0.15161213693408263,-0.7571732590718381,-0.2538957438431593,-0.176010571085054,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
-0.43991649313097614,-1.2774445836787656,-0.6601220189849164,-0.9859707206650842,-1.1950192294781927,-1.145996840374596,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.43991649313097614,1.6137012404433893,0.7573908221567865,1.84565154672954,0.966247784507782,2.248955102138801,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True
-0.43991649313097614,-1.0738427650786138,-1.2766487060465481,-0.9245801175399391,-1.0693435567569314,-0.661003705729825,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.273158691738958,-1.1552834925186746,0.8005975441611056,-0.8414612556730522,0.5068816649047434,0.30898256355971704,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
-0.43991649313097614,-1.2774445836787656,0.179085466098976,-0.9748308519700793,-0.7821349329450531,-1.145996840374596,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2.273158691738958,-1.2774445836787656,0.3868100911197414,-0.9720734587287416,-0.6799358496447712,-0.661003705729825,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.43991649313097614,-0.055833672077855064,-1.4577845790646555,-0.7016503887642599,-1.2247080631769243,-1.145996840374596,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.43991649313097614,-0.38159658183809786,1.1279715531938321,-0.013515331455995956,1.1355286661014379,0.7939756982044881,False,False,False,True,True,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False
-0.43991649313097614,1.4915401492832983,-1.288281285047711,-0.21317266127478413,-1.0898768125788625,-0.661003705729825,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
2.273158691738958,-0.7888002190384014,1.0133075601823696,-0.4615145261626326,0.9525631072558478,0.30898256355971704,True,True,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False
-0.43991649313097614,1.6137012404433893,-1.3364733980525287,-0.23340089809323825,-1.1449108789373201,-0.661003705729825,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
-0.43991649313097614,-0.5444780367182193,0.46325275312738295,-0.3461672520909894,0.5155481471686074,-0.661003705729825,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
-0.43991649313097614,1.369379058123207,1.478610720228884,2.118898187373152,1.5278572186561505,1.7639619674940301,False,True,True,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True
-0.43991649313097614,0.3106496014024181,0.08934842809000525,0.19909071702411463,0.24916847994093394,0.30898256355971704,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
-0.43991649313097614,1.1657772395230555,1.6730409692483204,2.079699085054293,1.7597870408565413,2.248955102138801,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True
-0.43991649313097614,-0.748079855318371,-1.5009913010689746,-0.8732484849591945,-1.2742712119414512,-1.145996840374596,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.43991649313097614,0.5956921474426305,0.042818112085353605,0.3272322957355653,0.1293786910101619,0.30898256355971704,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False
2.273158691738958,-0.8702409464784621,0.18074726309914202,-0.6375244515437077,0.3455978849124587,-1.145996840374596,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
-0.43991649313097614,-1.2367242199587352,-1.477726143066649,-0.9876030974639562,-1.4800865391637792,-1.145996840374596,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.273158691738958,-1.2774445836787656,0.18074726309914202,-0.9748087928241488,-0.781317340278651,-1.145996840374596,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
-0.43991649313097614,0.880734693482843,-1.4760643460664828,-0.5238536725627979,-1.2796920990750518,-1.145996840374596,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
-0.43991649313097614,0.880734693482843,1.1745018691984834,1.3946523081763276,1.306011602367516,0.7939756982044881,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,True
-0.43991649313097614,-0.1779947632379461,-0.9642308700153169,-0.5816265757553076,-0.8450331825568957,-0.661003705729825,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False
-0.43991649313097614,-1.2774445836787656,-0.5421344319731216,-0.9844045213040044,-1.1369701501636322,-0.661003705729825,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2.273158691738958,-1.0738427650786138,0.53304822713436,-0.804115121612373,0.2063346007352742,-0.176010571085054,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
-0.43991649313097614,-0.30015585439803716,-1.491020519067978,-0.7804235988827984,-1.2867153916023841,-1.145996840374596,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
-0.43991649313097614,-0.30015585439803716,1.1794872601989819,0.04765468020984207,1.0741777702494846,0.7939756982044881,False,False,False,True,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False
-0.43991649313097614,0.880734693482843,0.7424346491552913,1.0833095225103928,0.8863933153274635,1.7639619674940301,True,False,False,True,True,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True
-0.43991649313097614,-0.13727439951791576,-1.2849576910473786,-0.7002386034246949,-1.1742523757515753,-0.661003705729825,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
-0.43991649313097614,-1.2367242199587352,-0.9991286070188055,-0.9783161970271305,-1.250615530793546,-1.145996840374596,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
-0.43991649313097614,-0.9516816739185228,0.17576187209864347,-0.7567761944450854,-0.08342024023768532,0.30898256355971704,True,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
2.273158691738958,0.9214550572028734,0.8537750481664219,1.2198997541133028,1.0169193299969397,0.7939756982044881,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True
-0.43991649313097614,-1.2774445836787656,0.6992279271509723,-0.9679263392937695,-0.5262284283611471,-0.176010571085054,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
